date,product_id,category,units_sold,unit_price,discount_pct,revenue,cogs,gross_margin,channel,country,returned
2023-06-29,P0114,Food & Grocery,15,54.66,0.0,819.9,582.6,237.3,Paid Ads,United States,0
2023-06-30,P0114,Food & Grocery,16,54.66,0.0,874.56,621.44,253.12,Paid Ads,United States,0
2023-07-01,P0114,Food & Grocery,21,54.66,0.0,1147.86,815.64,332.22,Social Media,United States,0
2023-07-02,P0114,Food & Grocery,13,54.66,0.0,710.58,504.92,205.66,Direct,United Kingdom,0
2023-07-03,P0114,Food & Grocery,11,54.66,0.0,601.26,427.24,174.02,Paid Ads,United Kingdom,0
2023-07-04,P0114,Food & Grocery,15,54.66,0.0,819.9,582.6,237.3,Paid Ads,United States,0
2023-07-05,P0114,Food & Grocery,17,54.66,0.0,929.22,660.28,268.94,Social Media,United States,0
2023-07-06,P0114,Food & Grocery,20,54.66,0.0,1093.2,776.8,316.4,Social Media,United States,0
2023-07-07,P0114,Food & Grocery,16,54.66,0.0,874.56,621.44,253.12,Organic Search,United States,0
2023-07-08,P0114,Food & Grocery,18,54.66,0.0,983.88,699.12,284.76,Organic Search,United States,0
2023-07-09,P0114,Food & Grocery,29,54.66,0.0,1585.14,1126.36,458.78,Paid Ads,United States,0
2023-07-10,P0114,Food & Grocery,21,54.66,0.0,1147.86,815.64,332.22,Email,United Kingdom,0
2023-07-11,P0114,Food & Grocery,22,54.66,0.0,1202.52,854.48,348.04,Organic Search,Australia,0
2023-07-12,P0114,Food & Grocery,22,54.66,0.0,1202.52,854.48,348.04,Paid Ads,United Kingdom,0
2023-07-13,P0114,Food & Grocery,7,51.93,5.0,363.49,271.88,91.61,Email,Australia,0
2023-07-14,P0114,Food & Grocery,26,54.66,0.0,1421.16,1009.84,411.32,Direct,United States,0
2023-07-15,P0114,Food & Grocery,25,54.66,0.0,1366.5,971.0,395.5,Organic Search,United States,0
2023-07-16,P0114,Food & Grocery,21,54.66,0.0,1147.86,815.64,332.22,Paid Ads,United States,0
2023-07-17,P0114,Food & Grocery,16,54.66,0.0,874.56,621.44,253.12,Organic Search,United States,0
2023-07-18,P0114,Food & Grocery,17,54.66,0.0,929.22,660.28,268.94,Organic Search,United States,0
2023-07-19,P0114,Food & Grocery,15,54.66,0.0,819.9,582.6,237.3,Paid Ads,Germany,0
2023-07-20,P0114,Food & Grocery,16,54.66,0.0,874.56,621.44,253.12,Email,United Kingdom,0
2023-07-21,P0114,Food & Grocery,7,54.66,0.0,382.62,271.88,110.74,Direct,United States,0
2023-07-22,P0114,Food & Grocery,13,54.66,0.0,710.58,504.92,205.66,Social Media,United States,0
2023-07-23,P0114,Food & Grocery,24,54.66,0.0,1311.84,932.16,379.68,Paid Ads,United Kingdom,0
2023-07-24,P0114,Food & Grocery,12,54.66,0.0,655.92,466.08,189.84,Paid Ads,United States,0
2023-07-25,P0114,Food & Grocery,14,54.66,0.0,765.24,543.76,221.48,Paid Ads,United States,0
2023-07-26,P0114,Food & Grocery,27,54.66,0.0,1475.82,1048.68,427.14,Email,Australia,0
2023-07-27,P0114,Food & Grocery,14,54.66,0.0,765.24,543.76,221.48,Paid Ads,United States,0
2023-07-28,P0114,Food & Grocery,14,49.19,10.0,688.72,543.76,144.96,Organic Search,United States,0
2023-07-29,P0114,Food & Grocery,10,54.66,0.0,546.6,388.4,158.2,Organic Search,United States,0
2023-07-30,P0114,Food & Grocery,21,54.66,0.0,1147.86,815.64,332.22,Organic Search,Canada,0
2023-07-31,P0114,Food & Grocery,31,54.66,0.0,1694.46,1204.04,490.42,Social Media,France,0
2023-08-01,P0114,Food & Grocery,26,54.66,0.0,1421.16,1009.84,411.32,Email,France,0
2023-08-02,P0114,Food & Grocery,14,54.66,0.0,765.24,543.76,221.48,Direct,Australia,0
2023-08-03,P0114,Food & Grocery,17,54.66,0.0,929.22,660.28,268.94,Email,United States,0
2023-08-04,P0114,Food & Grocery,15,54.66,0.0,819.9,582.6,237.3,Paid Ads,Canada,0
2023-08-05,P0114,Food & Grocery,14,49.19,10.0,688.72,543.76,144.96,Direct,United States,0
2023-08-06,P0114,Food & Grocery,31,54.66,0.0,1694.46,1204.04,490.42,Email,United States,0
2023-08-07,P0114,Food & Grocery,39,54.66,0.0,2131.74,1514.76,616.98,Social Media,United States,0
2023-08-08,P0114,Food & Grocery,41,54.66,0.0,2241.06,1592.44,648.62,Paid Ads,Canada,0
2023-08-09,P0114,Food & Grocery,30,54.66,0.0,1639.8,1165.2,474.6,Social Media,United States,0
2023-08-10,P0114,Food & Grocery,27,54.66,0.0,1475.82,1048.68,427.14,Organic Search,United States,0
2023-08-11,P0114,Food & Grocery,31,54.66,0.0,1694.46,1204.04,490.42,Organic Search,United Kingdom,0
2023-08-12,P0114,Food & Grocery,31,54.66,0.0,1694.46,1204.04,490.42,Social Media,United States,0
2023-08-13,P0114,Food & Grocery,43,54.66,0.0,2350.38,1670.12,680.26,Paid Ads,United Kingdom,0
2023-08-14,P0114,Food & Grocery,50,54.66,0.0,2733.0,1942.0,791.0,Organic Search,Germany,0
2023-08-15,P0114,Food & Grocery,22,49.19,10.0,1082.27,854.48,227.79,Organic Search,France,0
2023-08-16,P0114,Food & Grocery,22,54.66,0.0,1202.52,854.48,348.04,Organic Search,United States,0
2023-08-17,P0114,Food & Grocery,34,54.66,0.0,1858.44,1320.56,537.88,Email,France,0
2023-08-18,P0114,Food & Grocery,25,54.66,0.0,1366.5,971.0,395.5,Paid Ads,Netherlands,0
2023-08-19,P0114,Food & Grocery,52,54.66,0.0,2842.32,2019.68,822.64,Paid Ads,United States,0
2023-08-20,P0114,Food & Grocery,59,54.66,0.0,3224.94,2291.56,933.38,Paid Ads,United States,0
2023-08-21,P0114,Food & Grocery,96,54.66,0.0,5247.36,3728.64,1518.72,Social Media,Germany,0
2023-08-22,P0114,Food & Grocery,23,54.66,0.0,1257.18,893.32,363.86,Email,United States,0
2023-08-23,P0114,Food & Grocery,38,51.93,5.0,1973.23,1475.92,497.31,Organic Search,France,0
2023-08-24,P0114,Food & Grocery,30,54.66,0.0,1639.8,1165.2,474.6,Paid Ads,United States,0
2023-08-25,P0114,Food & Grocery,17,54.66,0.0,929.22,660.28,268.94,Organic Search,United States,0
2023-08-26,P0114,Food & Grocery,18,54.66,0.0,983.88,699.12,284.76,Organic Search,Australia,0
2023-08-27,P0114,Food & Grocery,28,54.66,0.0,1530.48,1087.52,442.96,Social Media,United States,0
2023-08-28,P0114,Food & Grocery,92,54.66,0.0,5028.72,3573.28,1455.44,Email,United States,0
2023-08-29,P0114,Food & Grocery,42,54.66,0.0,2295.72,1631.28,664.44,Social Media,United States,0
2023-08-30,P0114,Food & Grocery,28,54.66,0.0,1530.48,1087.52,442.96,Paid Ads,United States,0
2023-08-31,P0114,Food & Grocery,15,54.66,0.0,819.9,582.6,237.3,Direct,Australia,0
2023-09-01,P0114,Food & Grocery,20,54.66,0.0,1093.2,776.8,316.4,Email,United States,0
2023-09-02,P0114,Food & Grocery,16,54.66,0.0,874.56,621.44,253.12,Organic Search,United States,0
2023-09-03,P0114,Food & Grocery,46,54.66,0.0,2514.36,1786.64,727.72,Paid Ads,United States,0
2023-09-04,P0114,Food & Grocery,51,54.66,0.0,2787.66,1980.84,806.82,Social Media,United Kingdom,0
2023-09-05,P0114,Food & Grocery,12,54.66,0.0,655.92,466.08,189.84,Email,United States,1
2023-09-06,P0114,Food & Grocery,56,54.66,0.0,3060.96,2175.04,885.92,Organic Search,United States,0
2023-09-07,P0114,Food & Grocery,29,54.66,0.0,1585.14,1126.36,458.78,Organic Search,Canada,0
2023-09-08,P0114,Food & Grocery,19,54.66,0.0,1038.54,737.96,300.58,Paid Ads,United Kingdom,0
2023-09-09,P0114,Food & Grocery,17,54.66,0.0,929.22,660.28,268.94,Paid Ads,United States,0
2023-09-10,P0114,Food & Grocery,20,54.66,0.0,1093.2,776.8,316.4,Organic Search,United Kingdom,0
2023-09-11,P0114,Food & Grocery,34,54.66,0.0,1858.44,1320.56,537.88,Organic Search,France,0
2023-09-12,P0114,Food & Grocery,45,54.66,0.0,2459.7,1747.8,711.9,Paid Ads,United States,0
2023-09-13,P0114,Food & Grocery,24,54.66,0.0,1311.84,932.16,379.68,Organic Search,United Kingdom,0
2023-09-14,P0114,Food & Grocery,34,54.66,0.0,1858.44,1320.56,537.88,Organic Search,United States,0
2023-09-15,P0114,Food & Grocery,14,54.66,0.0,765.24,543.76,221.48,Organic Search,United States,0
2023-09-16,P0114,Food & Grocery,34,54.66,0.0,1858.44,1320.56,537.88,Direct,United States,0
2023-09-17,P0114,Food & Grocery,15,54.66,0.0,819.9,582.6,237.3,Email,United Kingdom,0
2023-09-18,P0114,Food & Grocery,30,54.66,0.0,1639.8,1165.2,474.6,Social Media,United Kingdom,0
2023-09-19,P0114,Food & Grocery,24,54.66,0.0,1311.84,932.16,379.68,Organic Search,Australia,0
2023-09-20,P0114,Food & Grocery,35,49.19,10.0,1721.79,1359.4,362.39,Email,United States,0
2023-09-21,P0114,Food & Grocery,22,54.66,0.0,1202.52,854.48,348.04,Organic Search,United States,0
2023-09-22,P0114,Food & Grocery,16,49.19,10.0,787.1,621.44,165.66,Paid Ads,France,0
2023-09-23,P0114,Food & Grocery,23,54.66,0.0,1257.18,893.32,363.86,Organic Search,United States,0
2023-09-24,P0114,Food & Grocery,23,54.66,0.0,1257.18,893.32,363.86,Organic Search,United States,0
2023-09-25,P0114,Food & Grocery,21,54.66,0.0,1147.86,815.64,332.22,Organic Search,United States,0
2023-09-26,P0114,Food & Grocery,14,54.66,0.0,765.24,543.76,221.48,Referral,United States,0
2023-09-27,P0114,Food & Grocery,30,54.66,0.0,1639.8,1165.2,474.6,Referral,United States,0
2023-09-28,P0114,Food & Grocery,32,54.66,0.0,1749.12,1242.88,506.24,Paid Ads,Canada,0
2023-09-29,P0114,Food & Grocery,32,49.19,10.0,1574.21,1242.88,331.33,Paid Ads,United States,0
2023-09-30,P0114,Food & Grocery,28,54.66,0.0,1530.48,1087.52,442.96,Organic Search,Germany,0
2023-10-01,P0114,Food & Grocery,36,54.66,0.0,1967.76,1398.24,569.52,Email,United States,0
2023-10-02,P0114,Food & Grocery,42,54.66,0.0,2295.72,1631.28,664.44,Paid Ads,United States,0
2023-10-03,P0114,Food & Grocery,10,54.66,0.0,546.6,388.4,158.2,Social Media,United States,0
2023-10-04,P0114,Food & Grocery,24,54.66,0.0,1311.84,932.16,379.68,Paid Ads,United States,0
2023-10-05,P0114,Food & Grocery,25,54.66,0.0,1366.5,971.0,395.5,Organic Search,Canada,0
2023-10-06,P0114,Food & Grocery,21,51.93,5.0,1090.47,815.64,274.83,Organic Search,United States,0
2023-10-07,P0114,Food & Grocery,20,54.66,0.0,1093.2,776.8,316.4,Paid Ads,United Kingdom,0
2023-10-08,P0114,Food & Grocery,53,51.93,5.0,2752.13,2058.52,693.61,Paid Ads,United States,0
2023-10-09,P0114,Food & Grocery,31,54.66,0.0,1694.46,1204.04,490.42,Social Media,United States,0
2023-10-10,P0114,Food & Grocery,8,54.66,0.0,437.28,310.72,126.56,Paid Ads,United States,0
2023-10-11,P0114,Food & Grocery,51,46.46,15.0,2369.51,1980.84,388.67,Social Media,United Kingdom,0
2023-10-12,P0114,Food & Grocery,22,54.66,0.0,1202.52,854.48,348.04,Organic Search,Germany,0
2023-10-13,P0114,Food & Grocery,31,54.66,0.0,1694.46,1204.04,490.42,Direct,United States,0
2023-10-14,P0114,Food & Grocery,36,54.66,0.0,1967.76,1398.24,569.52,Direct,Netherlands,0
2023-10-15,P0114,Food & Grocery,27,54.66,0.0,1475.82,1048.68,427.14,Organic Search,United Kingdom,0
2023-10-16,P0114,Food & Grocery,31,54.66,0.0,1694.46,1204.04,490.42,Organic Search,United States,0
2023-10-17,P0114,Food & Grocery,20,54.66,0.0,1093.2,776.8,316.4,Organic Search,France,0
2023-10-18,P0114,Food & Grocery,33,54.66,0.0,1803.78,1281.72,522.06,Referral,France,0
2023-10-19,P0114,Food & Grocery,16,54.66,0.0,874.56,621.44,253.12,Organic Search,United States,0
2023-10-20,P0114,Food & Grocery,21,54.66,0.0,1147.86,815.64,332.22,Social Media,United States,0
2023-10-21,P0114,Food & Grocery,40,54.66,0.0,2186.4,1553.6,632.8,Paid Ads,United States,0
2023-10-22,P0114,Food & Grocery,25,54.66,0.0,1366.5,971.0,395.5,Direct,United States,0
2023-10-23,P0114,Food & Grocery,36,54.66,0.0,1967.76,1398.24,569.52,Organic Search,United Kingdom,0
2023-10-24,P0114,Food & Grocery,31,54.66,0.0,1694.46,1204.04,490.42,Paid Ads,United States,0
2023-10-25,P0114,Food & Grocery,33,54.66,0.0,1803.78,1281.72,522.06,Organic Search,Germany,0
2023-10-26,P0114,Food & Grocery,42,54.66,0.0,2295.72,1631.28,664.44,Paid Ads,United Kingdom,0
2023-10-27,P0114,Food & Grocery,54,54.66,0.0,2951.64,2097.36,854.28,Organic Search,United States,0
2023-10-28,P0114,Food & Grocery,13,54.66,0.0,710.58,504.92,205.66,Organic Search,United Kingdom,0
2023-10-29,P0114,Food & Grocery,24,54.66,0.0,1311.84,932.16,379.68,Referral,Australia,0
2023-10-30,P0114,Food & Grocery,43,54.66,0.0,2350.38,1670.12,680.26,Organic Search,Canada,0
2023-10-31,P0114,Food & Grocery,34,54.66,0.0,1858.44,1320.56,537.88,Paid Ads,Germany,0
2023-11-01,P0114,Food & Grocery,32,54.66,0.0,1749.12,1242.88,506.24,Direct,Netherlands,0
2023-11-02,P0114,Food & Grocery,61,54.66,0.0,3334.26,2369.24,965.02,Social Media,United States,0
2023-11-03,P0114,Food & Grocery,29,54.66,0.0,1585.14,1126.36,458.78,Social Media,Germany,0
2023-11-04,P0114,Food & Grocery,64,46.46,15.0,2973.5,2485.76,487.74,Paid Ads,United Kingdom,0
2023-11-05,P0114,Food & Grocery,62,54.66,0.0,3388.92,2408.08,980.84,Paid Ads,United Kingdom,0
2023-11-06,P0114,Food & Grocery,20,46.46,15.0,929.22,776.8,152.42,Paid Ads,Australia,0
2023-11-07,P0114,Food & Grocery,49,51.93,5.0,2544.42,1903.16,641.26,Paid Ads,United Kingdom,0
2023-11-08,P0114,Food & Grocery,22,54.66,0.0,1202.52,854.48,348.04,Organic Search,United States,0
2023-11-09,P0114,Food & Grocery,37,49.19,10.0,1820.18,1437.08,383.1,Paid Ads,Australia,0
2023-11-10,P0114,Food & Grocery,23,54.66,0.0,1257.18,893.32,363.86,Email,Netherlands,0
2023-11-11,P0114,Food & Grocery,54,54.66,0.0,2951.64,2097.36,854.28,Organic Search,United States,0
2023-11-12,P0114,Food & Grocery,31,51.93,5.0,1609.74,1204.04,405.7,Direct,United States,0
2023-11-13,P0114,Food & Grocery,24,54.66,0.0,1311.84,932.16,379.68,Paid Ads,France,0
2023-11-14,P0114,Food & Grocery,32,54.66,0.0,1749.12,1242.88,506.24,Email,Canada,0
2023-11-15,P0114,Food & Grocery,43,54.66,0.0,2350.38,1670.12,680.26,Paid Ads,United Kingdom,0
2023-11-16,P0114,Food & Grocery,42,49.19,10.0,2066.15,1631.28,434.87,Organic Search,United States,0
2023-11-17,P0114,Food & Grocery,86,54.66,0.0,4700.76,3340.24,1360.52,Organic Search,United States,0
2023-11-18,P0114,Food & Grocery,55,54.66,0.0,3006.3,2136.2,870.1,Paid Ads,Australia,0
2023-11-19,P0114,Food & Grocery,30,54.66,0.0,1639.8,1165.2,474.6,Direct,United Kingdom,0
2023-11-20,P0114,Food & Grocery,36,54.66,0.0,1967.76,1398.24,569.52,Paid Ads,United Kingdom,0
2023-11-21,P0114,Food & Grocery,25,54.66,0.0,1366.5,971.0,395.5,Social Media,United States,0
2023-11-22,P0114,Food & Grocery,64,54.66,0.0,3498.24,2485.76,1012.48,Organic Search,United States,1
2023-11-23,P0114,Food & Grocery,45,54.66,0.0,2459.7,1747.8,711.9,Direct,United Kingdom,0
2023-11-24,P0114,Food & Grocery,70,38.26,30.0,2678.34,2718.8,-40.46,Organic Search,United Kingdom,0
2023-11-25,P0114,Food & Grocery,85,41.0,25.0,3484.58,3301.4,183.18,Organic Search,United States,0
2023-11-26,P0114,Food & Grocery,179,41.0,25.0,7338.1,6952.36,385.74,Paid Ads,United States,0
2023-11-27,P0114,Food & Grocery,108,32.8,40.0,3541.97,4194.72,-652.75,Paid Ads,United Kingdom,0
2023-11-28,P0114,Food & Grocery,179,32.8,40.0,5870.48,6952.36,-1081.88,Organic Search,United States,0
2023-11-29,P0114,Food & Grocery,106,41.0,25.0,4345.47,4117.04,228.43,Organic Search,United Kingdom,0
2023-11-30,P0114,Food & Grocery,106,32.8,40.0,3476.38,4117.04,-640.66,Social Media,United States,0
2023-12-01,P0114,Food & Grocery,32,49.19,10.0,1574.21,1242.88,331.33,Organic Search,Canada,0
2023-12-02,P0114,Food & Grocery,77,54.66,0.0,4208.82,2990.68,1218.14,Email,United States,0
2023-12-03,P0114,Food & Grocery,43,54.66,0.0,2350.38,1670.12,680.26,Paid Ads,United States,0
2023-12-04,P0114,Food & Grocery,88,54.66,0.0,4810.08,3417.92,1392.16,Paid Ads,Canada,0
2023-12-05,P0114,Food & Grocery,50,54.66,0.0,2733.0,1942.0,791.0,Social Media,United States,0
2023-12-06,P0114,Food & Grocery,41,49.19,10.0,2016.95,1592.44,424.51,Organic Search,France,0
2023-12-07,P0114,Food & Grocery,44,46.46,15.0,2044.28,1708.96,335.32,Paid Ads,Canada,1
2023-12-08,P0114,Food & Grocery,28,54.66,0.0,1530.48,1087.52,442.96,Organic Search,Australia,0
2023-12-09,P0114,Food & Grocery,77,54.66,0.0,4208.82,2990.68,1218.14,Organic Search,Canada,0
2023-12-10,P0114,Food & Grocery,35,54.66,0.0,1913.1,1359.4,553.7,Paid Ads,Canada,0
2023-12-11,P0114,Food & Grocery,34,54.66,0.0,1858.44,1320.56,537.88,Social Media,Canada,0
2023-12-12,P0114,Food & Grocery,41,51.93,5.0,2129.01,1592.44,536.57,Email,United Kingdom,0
2023-12-13,P0114,Food & Grocery,59,54.66,0.0,3224.94,2291.56,933.38,Email,Netherlands,0
2023-12-14,P0114,Food & Grocery,49,54.66,0.0,2678.34,1903.16,775.18,Paid Ads,United States,0
2023-12-15,P0114,Food & Grocery,32,54.66,0.0,1749.12,1242.88,506.24,Paid Ads,Netherlands,0
2023-12-16,P0114,Food & Grocery,53,54.66,0.0,2896.98,2058.52,838.46,Paid Ads,United States,0
2023-12-17,P0114,Food & Grocery,49,54.66,0.0,2678.34,1903.16,775.18,Social Media,Canada,0
2023-12-18,P0114,Food & Grocery,59,54.66,0.0,3224.94,2291.56,933.38,Direct,United Kingdom,0
2023-12-19,P0114,Food & Grocery,31,54.66,0.0,1694.46,1204.04,490.42,Referral,Australia,0
2023-12-20,P0114,Food & Grocery,44,54.66,0.0,2405.04,1708.96,696.08,Organic Search,United States,0
2023-12-21,P0114,Food & Grocery,50,46.46,15.0,2323.05,1942.0,381.05,Email,United States,0
2023-12-22,P0114,Food & Grocery,38,51.93,5.0,1973.23,1475.92,497.31,Paid Ads,Canada,0
2023-12-23,P0114,Food & Grocery,47,46.46,15.0,2183.67,1825.48,358.19,Organic Search,United Kingdom,0
2023-12-24,P0114,Food & Grocery,19,54.66,0.0,1038.54,737.96,300.58,Organic Search,United States,0
2023-12-25,P0114,Food & Grocery,48,54.66,0.0,2623.68,1864.32,759.36,Email,United States,0
2023-12-26,P0114,Food & Grocery,27,54.66,0.0,1475.82,1048.68,427.14,Direct,United States,0
2023-12-27,P0114,Food & Grocery,42,54.66,0.0,2295.72,1631.28,664.44,Direct,Australia,0
2023-12-28,P0114,Food & Grocery,75,54.66,0.0,4099.5,2913.0,1186.5,Direct,United States,1
2023-12-29,P0114,Food & Grocery,54,46.46,15.0,2508.89,2097.36,411.53,Organic Search,United Kingdom,0
2023-12-30,P0114,Food & Grocery,28,46.46,15.0,1300.91,1087.52,213.39,Paid Ads,United Kingdom,0
2023-12-31,P0114,Food & Grocery,77,51.93,5.0,3998.38,2990.68,1007.7,Paid Ads,United States,0
2024-01-01,P0114,Food & Grocery,45,54.66,0.0,2459.7,1747.8,711.9,Paid Ads,United States,0
2024-01-02,P0114,Food & Grocery,22,54.66,0.0,1202.52,854.48,348.04,Organic Search,United States,0
2024-01-03,P0114,Food & Grocery,31,54.66,0.0,1694.46,1204.04,490.42,Social Media,Germany,1
2024-01-04,P0114,Food & Grocery,37,54.66,0.0,2022.42,1437.08,585.34,Organic Search,United Kingdom,0
2024-01-05,P0114,Food & Grocery,27,54.66,0.0,1475.82,1048.68,427.14,Email,United States,0
2024-01-06,P0114,Food & Grocery,49,46.46,15.0,2276.59,1903.16,373.43,Paid Ads,United States,0
2024-01-07,P0114,Food & Grocery,22,54.66,0.0,1202.52,854.48,348.04,Email,United Kingdom,0
2024-01-08,P0114,Food & Grocery,20,54.66,0.0,1093.2,776.8,316.4,Email,United States,0
2024-01-09,P0114,Food & Grocery,27,54.66,0.0,1475.82,1048.68,427.14,Email,United States,0
2024-01-10,P0114,Food & Grocery,11,54.66,0.0,601.26,427.24,174.02,Email,United States,0
2024-01-11,P0114,Food & Grocery,29,54.66,0.0,1585.14,1126.36,458.78,Referral,Canada,0
2024-01-12,P0114,Food & Grocery,35,54.66,0.0,1913.1,1359.4,553.7,Organic Search,France,0
2024-01-13,P0114,Food & Grocery,73,54.66,0.0,3990.18,2835.32,1154.86,Direct,United States,0
2024-01-14,P0114,Food & Grocery,34,54.66,0.0,1858.44,1320.56,537.88,Organic Search,United States,0
2024-01-15,P0114,Food & Grocery,26,54.66,0.0,1421.16,1009.84,411.32,Social Media,United States,0
2024-01-16,P0114,Food & Grocery,50,54.66,0.0,2733.0,1942.0,791.0,Social Media,United States,0
2024-01-17,P0114,Food & Grocery,21,54.66,0.0,1147.86,815.64,332.22,Direct,United States,0
2024-01-18,P0114,Food & Grocery,50,54.66,0.0,2733.0,1942.0,791.0,Email,Canada,0
2024-01-19,P0114,Food & Grocery,34,54.66,0.0,1858.44,1320.56,537.88,Direct,Germany,0
2024-01-20,P0114,Food & Grocery,63,54.66,0.0,3443.58,2446.92,996.66,Organic Search,United States,0
2024-01-21,P0114,Food & Grocery,37,54.66,0.0,2022.42,1437.08,585.34,Organic Search,Germany,1
2024-01-22,P0114,Food & Grocery,40,54.66,0.0,2186.4,1553.6,632.8,Social Media,United States,0
2024-01-23,P0114,Food & Grocery,42,46.46,15.0,1951.36,1631.28,320.08,Paid Ads,Canada,0
2024-01-24,P0114,Food & Grocery,23,54.66,0.0,1257.18,893.32,363.86,Paid Ads,Germany,0
2024-01-25,P0114,Food & Grocery,44,54.66,0.0,2405.04,1708.96,696.08,Organic Search,Australia,0
2024-01-26,P0114,Food & Grocery,47,54.66,0.0,2569.02,1825.48,743.54,Paid Ads,France,0
2024-01-27,P0114,Food & Grocery,75,54.66,0.0,4099.5,2913.0,1186.5,Organic Search,United Kingdom,0
2024-01-28,P0114,Food & Grocery,33,54.66,0.0,1803.78,1281.72,522.06,Organic Search,United Kingdom,0
2024-01-29,P0114,Food & Grocery,26,54.66,0.0,1421.16,1009.84,411.32,Organic Search,Canada,0
2024-01-30,P0114,Food & Grocery,37,54.66,0.0,2022.42,1437.08,585.34,Paid Ads,United Kingdom,0
2024-01-31,P0114,Food & Grocery,43,54.66,0.0,2350.38,1670.12,680.26,Organic Search,United Kingdom,1
2024-02-01,P0114,Food & Grocery,24,54.66,0.0,1311.84,932.16,379.68,Organic Search,United Kingdom,0
2024-02-02,P0114,Food & Grocery,32,54.66,0.0,1749.12,1242.88,506.24,Organic Search,United States,0
2024-02-03,P0114,Food & Grocery,28,54.66,0.0,1530.48,1087.52,442.96,Email,United States,0
2024-02-04,P0114,Food & Grocery,24,54.66,0.0,1311.84,932.16,379.68,Organic Search,United States,0
2024-02-05,P0114,Food & Grocery,11,49.19,10.0,541.13,427.24,113.89,Referral,United States,0
2024-02-06,P0114,Food & Grocery,14,54.66,0.0,765.24,543.76,221.48,Paid Ads,United States,1
2024-02-07,P0114,Food & Grocery,14,54.66,0.0,765.24,543.76,221.48,Organic Search,Netherlands,0
2024-02-08,P0114,Food & Grocery,28,46.46,15.0,1300.91,1087.52,213.39,Direct,United States,0
2024-02-09,P0114,Food & Grocery,24,54.66,0.0,1311.84,932.16,379.68,Direct,Canada,0
2024-02-10,P0114,Food & Grocery,57,54.66,0.0,3115.62,2213.88,901.74,Organic Search,United Kingdom,0
2024-02-11,P0114,Food & Grocery,39,54.66,0.0,2131.74,1514.76,616.98,Organic Search,United States,0
2024-02-12,P0114,Food & Grocery,28,54.66,0.0,1530.48,1087.52,442.96,Social Media,United Kingdom,0
2024-02-13,P0114,Food & Grocery,15,54.66,0.0,819.9,582.6,237.3,Organic Search,Germany,0
